filename,total_detected,num_items_detected,num_text_blocks,avg_confidence,has_tax,has_discount,has_cash,has_change
receipt_00307.png,,2,33,0.5419770199241061,False,False,False,True
receipt_00308.png,,1,19,0.7733281552791595,False,False,False,False
receipt_00309.png,,0,11,0.8268047869205475,False,False,False,False
receipt_00310.png,770000.0,1,8,0.921108677983284,False,False,True,False
receipt_00311.png,22000.0,0,13,0.8331545981077048,False,False,True,False
receipt_00312.png,,0,8,0.9095562696456909,False,False,True,False
receipt_00313.png,70000.0,1,18,0.9305192033449808,False,False,False,False
receipt_00314.png,59998.0,1,14,0.8156516094292913,True,False,False,False
receipt_00315.png,12000.0,1,8,0.9332942590117455,False,False,True,False
receipt_00316.png,505426.0,7,25,0.9282510638236999,True,False,False,False
receipt_00317.png,34000.0,4,13,0.9518337020507226,False,False,False,False
receipt_00318.png,50000.0,2,6,0.9677885373433431,False,False,False,False
receipt_00319.png,12800.0,2,21,0.8529963216611317,False,False,False,False
receipt_00320.png,1500.0,1,10,0.8330805093050003,False,False,False,True
receipt_00321.png,180200.0,17,50,0.6764266392588616,True,False,False,False
receipt_00322.png,2000.0,0,25,0.8213934969902038,False,False,True,True
receipt_00323.png,43000.0,1,10,0.9579194068908692,True,False,True,True
receipt_00324.png,39200.0,0,9,0.9093994696935018,True,False,False,False
receipt_00325.png,287760.0,3,17,0.8600957218338462,True,False,False,False
receipt_00326.png,37000.0,3,12,0.887283094227314,True,False,False,False
receipt_00327.png,39600.0,1,12,0.8755997916062673,False,False,False,False
receipt_00328.png,228000.0,6,29,0.8232396024054495,False,False,True,False
receipt_00329.png,30000.0,1,12,0.8737813358505567,False,False,True,False
receipt_00330.png,45000.0,5,10,0.8945779919624328,False,False,False,False
receipt_00331.png,4000.0,2,13,0.8910776124550746,False,False,True,False
receipt_00332.png,60523.0,4,29,0.9359403848648071,False,True,False,False
receipt_00333.png,100000.0,0,14,0.7340882048010826,False,False,True,False
receipt_00334.png,89000.0,2,18,0.8601480209165149,True,True,False,False
receipt_00335.png,83000.0,3,14,0.813607822571482,False,False,False,False
receipt_00336.png,15000.0,1,13,0.9204282164573669,False,False,True,False
receipt_00337.png,72600.0,3,15,0.9162316550811131,True,False,False,False
receipt_00338.png,,1,4,0.7915238067507744,False,False,True,False
receipt_00339.png,38000.0,4,15,0.8922729303439458,False,False,False,False
receipt_00340.png,57500.0,2,15,0.9523890455563863,True,False,True,True
receipt_00341.png,,3,29,0.8423839745850399,False,False,False,False
receipt_00342.png,3000.0,0,21,0.8945877353350321,False,False,False,True
receipt_00343.png,,3,18,0.8744297077258428,True,False,False,False
receipt_00344.png,,4,14,0.8189064647470202,False,False,False,False
receipt_00345.png,,2,11,0.9722980585965243,False,True,False,False
receipt_00346.png,45000.0,0,10,0.9646056830883026,False,False,False,True
receipt_00347.png,347655.0,3,22,0.9145700335502625,True,False,False,False
receipt_00348.png,45000.0,5,24,0.6297750286757946,False,False,False,False
receipt_00349.png,599955.0,5,24,0.9621077279249827,True,True,False,False
receipt_00350.png,32000.0,2,20,0.9137420602142811,True,False,False,False
receipt_00351.png,34500.0,5,17,0.9333634341464323,True,False,False,False
receipt_00352.png,56650.0,8,19,0.9685037857607791,False,False,False,False
receipt_00353.png,18999.0,2,20,0.7665840685367584,True,False,True,False
receipt_00354.png,22000.0,1,13,0.7971236075346286,False,False,False,False
receipt_00355.png,92000.0,1,18,0.8974532766474618,False,False,False,False
receipt_00356.png,37000.0,1,17,0.7904229190419702,True,False,False,False
receipt_00357.png,36900.0,7,27,0.9146527327873089,True,False,False,False
receipt_00358.png,25000.0,4,16,0.8948362208902836,False,False,True,True
receipt_00359.png,204000.0,4,23,0.8302572622247364,True,True,False,False
receipt_00360.png,96000.0,4,16,0.8638506112620234,False,False,True,True
receipt_00361.png,,4,27,0.9122397557452873,False,True,False,False
receipt_00362.png,599955.0,6,28,0.9525135180779866,True,True,False,True
receipt_00363.png,33750.0,0,15,0.6699767460425695,False,True,False,False
receipt_00364.png,126000.0,12,44,0.8842272375794974,True,False,False,False
receipt_00365.png,441782.0,8,26,0.8354446727495927,True,True,False,False
receipt_00366.png,67273.0,4,19,0.8910827613190601,True,False,False,True
receipt_00367.png,80500.0,1,14,0.960404383284705,False,False,False,False
receipt_00368.png,13000.0,1,12,0.8046009552975496,False,False,True,True
receipt_00369.png,60000.0,4,19,0.8977990197507959,False,False,True,True
receipt_00370.png,41500.0,3,15,0.9513208468755087,False,False,True,True
receipt_00371.png,42000.0,0,17,0.9524530733332914,True,True,True,True
receipt_00372.png,18000.0,2,12,0.9448280980189642,False,False,True,True
receipt_00373.png,39545.0,4,19,0.8708446339557046,False,False,True,True
receipt_00374.png,,0,21,0.8594391275019873,False,True,False,True
receipt_00375.png,315700.0,4,22,0.8592906126921828,True,False,False,False
receipt_00376.png,181271.0,6,39,0.526171502776635,False,False,False,False
receipt_00377.png,,2,17,0.6545413140864933,False,False,True,True
receipt_00378.png,19800.0,0,16,0.9369197832420468,True,False,True,True
receipt_00379.png,80000.0,0,28,0.9026933408209256,False,False,False,False
receipt_00380.png,30000.0,3,11,0.9668887745250355,False,False,True,False
receipt_00381.png,16000.0,3,12,0.9514044125874838,False,False,True,False
receipt_00382.png,100000.0,1,11,0.9296430945396423,False,False,True,False
receipt_00383.png,19000.0,1,14,0.9225397471870694,False,False,True,False
receipt_00384.png,26000.0,4,14,0.8917786995215076,False,False,False,False
receipt_00385.png,268950.0,8,25,0.9436419248580933,True,False,False,False
receipt_00386.png,119048.0,6,25,0.8830161714553832,True,True,False,False
receipt_00387.png,28000.0,3,13,0.9031302241178659,False,False,False,False
receipt_00388.png,24050.0,7,48,0.9112277055780093,False,False,False,False
receipt_00389.png,19500.0,2,14,0.8823009899684361,False,False,True,True
receipt_00390.png,50000.0,1,12,0.8195211961865425,False,False,True,True
receipt_00391.png,17000.0,2,13,0.8848420243996841,False,False,True,False
receipt_00392.png,2017.0,1,22,0.8601790192452344,False,True,False,True
receipt_00393.png,,0,15,0.8588962256908417,False,False,True,False
receipt_00394.png,30000.0,0,16,0.8778072576969862,False,False,False,True
receipt_00395.png,155999.0,3,21,0.8776441635120482,True,False,True,True
receipt_00396.png,,0,14,0.9271248579025269,False,False,False,False
receipt_00397.png,188499.0,6,41,0.9598393556548328,True,False,True,False
receipt_00398.png,45000.0,4,12,0.8622084359327952,False,False,False,False
receipt_00399.png,49500.0,2,11,0.9485398260029879,True,False,False,False
receipt_00400.png,,1,28,0.8679946916443961,False,True,False,False
receipt_00401.png,32228.0,4,13,0.8736801055761484,False,False,True,False
receipt_00402.png,247500.0,0,13,0.8530499591277196,True,False,True,False
receipt_00403.png,15500.0,2,13,0.6898199033278686,False,False,True,True
receipt_00404.png,49000.0,1,31,0.9200615421418221,False,False,False,False
receipt_00405.png,,0,11,0.8945459560914473,False,False,False,False
receipt_00406.png,6008.0,1,22,0.6566702215508982,False,False,False,False
receipt_00407.png,39200.0,2,34,0.9278195737039342,False,True,True,True
receipt_00408.png,31500.0,2,14,0.9471020741122109,False,False,False,False
receipt_00409.png,41000.0,1,13,0.7683020555056058,False,False,True,False
receipt_00410.png,,1,7,0.8623452016285488,False,False,True,False
receipt_00411.png,25000.0,2,13,0.865102653320019,False,False,True,True
receipt_00412.png,13000.0,1,10,0.8327805697917938,False,False,True,True
receipt_00413.png,25000.0,1,24,0.8865181937192878,False,False,True,False
receipt_00414.png,12000.0,0,10,0.8934054791927337,False,False,True,False
receipt_00415.png,28000.0,3,14,0.8682031163147518,False,False,False,False
receipt_00416.png,120909.0,4,25,0.83052026450634,True,False,False,True
receipt_00417.png,95000.0,2,16,0.7287758151069283,False,False,False,False
receipt_00418.png,110000.0,6,20,0.9464939415454865,False,False,True,True
receipt_00419.png,16000.0,3,30,0.9436831017335255,True,False,False,False
receipt_00420.png,,0,10,0.8362478405237198,False,False,True,False
receipt_00421.png,53000.0,2,13,0.9425296875146719,True,False,False,False
receipt_00422.png,62000.0,1,13,0.8562158128389945,False,False,False,True
receipt_00423.png,22000.0,1,10,0.9702554523944855,False,False,True,True
receipt_00424.png,,2,8,0.8858039155602455,False,False,True,False
receipt_00425.png,,3,26,0.8379763410641596,False,True,False,False
receipt_00426.png,132636.0,5,31,0.7762934921249267,True,False,False,False
receipt_00427.png,726495.0,19,50,0.9018844449520111,True,False,False,False
receipt_00428.png,30000.0,2,11,0.7826964164322073,False,False,True,False
receipt_00429.png,256608.0,2,19,0.936067173355504,True,False,False,False
receipt_00430.png,13000.0,0,20,0.8668925866484642,False,False,False,True
receipt_00431.png,44000.0,1,12,0.9600680023431778,True,False,True,True
receipt_00432.png,55000.0,3,19,0.7367020727772462,False,False,True,False
receipt_00433.png,113636.0,2,22,0.8857583390040831,True,False,True,False
receipt_00434.png,38000.0,0,9,0.9570103353924222,False,False,True,False
receipt_00435.png,77000.0,2,18,0.8547062261237038,True,False,True,True
receipt_00436.png,127500.0,7,21,0.9089876441728502,True,False,False,False
receipt_00437.png,256000.0,2,21,0.8131164908409119,False,False,True,False
receipt_00438.png,97500.0,3,28,0.8513157798775605,False,True,True,False
receipt_00439.png,129000.0,6,35,0.8901231612477983,True,False,False,False
receipt_00440.png,24000.0,1,15,0.7653056740760803,False,False,False,False
receipt_00441.png,,1,13,0.9344439002183768,False,True,True,False
receipt_00442.png,194469.0,5,17,0.9603925136958852,True,False,False,False
receipt_00443.png,5000.0,1,11,0.8650357885794207,False,False,True,False
receipt_00444.png,52800.0,0,16,0.9211148284375668,True,False,True,True
receipt_00445.png,42500.0,2,14,0.8617522780384336,True,False,True,True
receipt_00446.png,17500.0,1,8,0.8808799833059311,False,False,True,False
receipt_00447.png,21000.0,0,13,0.9599593327595637,False,False,False,False
receipt_00448.png,,4,25,0.8787929308414459,False,True,False,True
receipt_00449.png,66000.0,2,16,0.7360815424472094,False,False,False,False
receipt_00450.png,21000.0,2,13,0.9162668746251327,False,False,True,False
receipt_00451.png,13200.0,1,12,0.9844239950180054,True,False,False,False
receipt_00452.png,22000.0,0,10,0.9046904593706131,False,False,True,True
receipt_00453.png,54000.0,2,12,0.8780187517404556,True,False,False,True
receipt_00454.png,45300.0,3,12,0.9254552920659384,False,False,True,True
receipt_00455.png,70599.0,2,21,0.8470298016355151,False,False,False,False
receipt_00456.png,159628.0,5,20,0.6549234077334404,False,False,False,False
receipt_00457.png,15000.0,2,18,0.5907728531294398,False,False,False,False
receipt_00458.png,22000.0,1,11,0.9236720746213739,False,False,True,True
receipt_00459.png,104500.0,4,14,0.9035639848027911,False,False,True,True
receipt_00460.png,11000.0,0,10,0.9634467661380768,False,False,True,False
receipt_00461.png,48182.0,3,17,0.9352114936884712,False,False,True,False
receipt_00462.png,26000.0,0,16,0.7054089680314064,False,False,True,True
receipt_00463.png,,0,11,0.8328581696206873,False,False,True,True
receipt_00464.png,,1,14,0.8032416275569371,True,False,False,False
receipt_00465.png,56760.0,6,16,0.9696209281682968,True,False,False,False
receipt_00466.png,104000.0,5,18,0.817752374543084,True,False,False,False
receipt_00467.png,22000.0,2,15,0.8547160526116689,False,False,True,False
receipt_00468.png,167000.0,0,17,0.9662549145081464,False,False,True,False
receipt_00469.png,42500.0,2,16,0.8667357191443443,False,False,True,True
receipt_00470.png,9000.0,1,15,0.9738740642865499,False,False,True,True
receipt_00471.png,30000.0,2,11,0.9304063591090116,False,False,False,False
receipt_00472.png,,7,26,0.7035151906311512,False,False,False,False
receipt_00473.png,31900.0,1,16,0.7303328225389123,True,False,False,False
receipt_00474.png,32500.0,1,13,0.8132467871675124,False,False,True,True
receipt_00475.png,940000.0,13,54,0.8198367337937709,True,False,False,False
receipt_00476.png,,2,20,0.9464646637439728,False,True,False,True
receipt_00477.png,24000.0,2,12,0.950913538535436,False,False,True,False
receipt_00478.png,,0,27,0.942603866259257,False,True,False,False
receipt_00479.png,498608.0,2,10,0.8986924409866333,False,True,False,False
receipt_00480.png,29000.0,0,14,0.9014949521848133,False,False,False,False
receipt_00481.png,,0,25,0.8282967245578766,False,False,False,False
receipt_00482.png,,2,14,0.7608811812741416,False,False,True,False
receipt_00483.png,,1,11,0.8930945938283746,False,False,True,False
receipt_00484.png,13008.0,2,16,0.8265317231416702,False,False,True,True
receipt_00485.png,17000.0,2,12,0.8721317599217097,False,False,False,False
receipt_00486.png,28000.0,3,13,0.9004733493694892,False,False,False,False
receipt_00487.png,,0,25,0.6071719855070115,False,False,False,True
receipt_00488.png,37000.0,3,10,0.8718660205602646,False,False,False,False
receipt_00489.png,69091.0,3,13,0.8693359081561749,True,False,False,False
receipt_00490.png,,2,16,0.8475341759622097,False,False,False,False
receipt_00491.png,21000.0,2,12,0.7899744274715582,False,False,True,False
receipt_00492.png,80300.0,3,21,0.9582978997911725,True,False,True,True
receipt_00493.png,41000.0,2,17,0.7969579205793493,False,False,True,True
receipt_00494.png,25000.0,1,11,0.7880077185955915,False,False,True,False
receipt_00495.png,6001.0,3,12,0.8118275826176008,False,False,True,False
receipt_00496.png,,4,20,0.6662801824510097,False,False,True,True
receipt_00497.png,17000.0,3,13,0.9034905880689621,False,False,False,False
receipt_00498.png,21000.0,2,11,0.904874097217213,False,False,True,True
receipt_00499.png,109090.0,4,16,0.9191256053745747,True,False,False,False
receipt_00500.png,,2,24,0.688487071543932,False,False,False,False
receipt_00501.png,63498.0,3,15,0.7506026307741801,False,False,False,False
receipt_00502.png,19850.0,2,24,0.8444342998166879,False,True,True,True
receipt_00503.png,40000.0,1,18,0.9228959795501497,True,False,True,False
receipt_00504.png,10450.0,1,11,0.9790618419647217,True,False,False,False
receipt_00505.png,54950.0,5,54,0.9506599411920265,False,True,False,False
receipt_00506.png,30000.0,2,9,0.7733083897166781,False,False,False,True
receipt_00507.png,,1,8,0.9192987531423569,False,False,False,False
receipt_00508.png,,0,26,0.8272903160406992,False,False,False,False
receipt_00509.png,4000.0,1,10,0.7643348500132561,False,False,True,False
receipt_00510.png,48000.0,1,17,0.7747288223575143,False,True,False,False
receipt_00511.png,30000.0,2,6,0.9579532543818156,False,False,False,False
receipt_00512.png,43000.0,2,10,0.9047812044620513,False,True,True,False
receipt_00513.png,37000.0,2,11,0.9400100057775324,True,False,False,False
receipt_00514.png,35000.0,1,9,0.9664557841089036,False,False,True,True
receipt_00515.png,105600.0,3,14,0.8712712143148694,False,False,True,True
receipt_00516.png,132000.0,7,19,0.8608609061492117,True,True,False,False
receipt_00517.png,87000.0,4,12,0.7934989916781584,False,False,False,False
receipt_00518.png,51000.0,1,8,0.9311510622501373,False,False,True,False
receipt_00519.png,19000.0,2,12,0.8389891684055328,False,False,False,True
receipt_00520.png,23000.0,2,12,0.9738422979911169,False,False,True,False
receipt_00521.png,172000.0,6,18,0.8787763383653429,False,False,False,False
receipt_00522.png,63500.0,2,22,0.9661918770183217,True,True,True,True
receipt_00523.png,50000.0,1,13,0.7762899903150705,False,False,True,False
receipt_00524.png,,0,6,0.7994020655751228,False,False,True,False
receipt_00525.png,17000.0,2,14,0.8663528178419385,False,False,False,False
receipt_00526.png,14000.0,2,13,0.961969426045051,False,False,True,True
receipt_00527.png,777840.0,4,55,0.9303446840156209,False,False,False,False
receipt_00528.png,70000.0,0,12,0.9480678190787634,False,False,False,True
receipt_00529.png,,2,14,0.8514456514801297,False,False,False,False
receipt_00530.png,42000.0,1,13,0.9530894710467412,False,False,True,False
receipt_00531.png,60000.0,1,11,0.8596105629747565,False,False,True,False
receipt_00532.png,63800.0,3,11,0.9050946018912576,True,False,False,False
receipt_00533.png,60000.0,2,13,0.8943818566890863,True,False,False,False
receipt_00534.png,36500.0,1,21,0.7593955184732165,False,True,False,False
receipt_00535.png,,3,8,0.7239629589021206,False,False,True,False
receipt_00536.png,41000.0,2,12,0.8905573536952337,False,False,False,False
receipt_00537.png,20000.0,1,7,0.9724097677639553,False,False,True,False
receipt_00538.png,287595.0,10,34,0.8169925677425721,False,False,False,False
receipt_00539.png,146625.0,5,24,0.9139480516314507,True,False,False,False
receipt_00540.png,31500.0,1,16,0.9107404351234436,False,False,True,True
receipt_00541.png,30000.0,1,9,0.9413944085439047,False,False,True,False
receipt_00542.png,66000.0,1,16,0.9640682898461819,True,True,True,False
receipt_00543.png,31000.0,2,16,0.8389397454448044,False,False,True,True
receipt_00544.png,,6,82,0.7871376959288993,True,True,False,True
receipt_00545.png,376640.0,2,25,0.7712750315666199,False,False,False,False
receipt_00546.png,20000.0,1,13,0.8748184339358256,False,False,True,False
receipt_00547.png,39000.0,2,10,0.8761604845523834,False,False,False,False
receipt_00548.png,14000.0,1,20,0.7874180819839239,False,True,False,False
receipt_00549.png,49000.0,1,15,0.921464862426122,False,False,True,True
receipt_00550.png,125000.0,6,14,0.9209514451878411,False,False,False,False
receipt_00551.png,293370.0,4,15,0.9039304653803507,True,False,False,False
receipt_00552.png,80000.0,0,28,0.9038976542651653,False,False,False,False
receipt_00553.png,,0,10,0.9570285677909851,False,False,True,False
receipt_00554.png,20000.0,1,15,0.8333249866962433,False,False,True,True
receipt_00555.png,,1,17,0.8339813509408165,False,False,False,False
receipt_00556.png,,4,27,0.8138504574696223,False,True,False,False
receipt_00557.png,190000.0,2,6,0.8596429328123728,False,False,False,False
receipt_00558.png,1178100.0,4,22,0.7201307040046562,False,False,False,False
receipt_00559.png,25008.0,0,15,0.7611833701531092,False,False,True,False
receipt_00560.png,48000.0,6,20,0.897228866815567,False,False,True,False
receipt_00561.png,60000.0,0,12,0.9105774313211441,False,False,True,False
receipt_00562.png,50000.0,2,13,0.9747363466482896,True,False,True,False
receipt_00563.png,375000.0,9,30,0.896559226512909,True,False,False,False
receipt_00564.png,,1,42,0.4225536022512686,False,False,False,False
receipt_00565.png,,2,10,0.9405715882778167,False,False,True,True
receipt_00566.png,,1,14,0.8386616004364831,False,False,False,False
receipt_00567.png,100100.0,5,61,0.9402415083080041,False,True,False,False
receipt_00568.png,50000.0,0,18,0.7769803214404318,False,False,True,False
receipt_00569.png,34000.0,3,26,0.8915563936416919,False,False,False,False
receipt_00570.png,43500.0,2,13,0.8912622905694522,False,False,True,True
receipt_00571.png,101640.0,1,17,0.8498772645697874,True,False,False,False
receipt_00572.png,15000.0,2,10,0.9165076017379761,False,True,True,False
receipt_00573.png,45499.0,2,17,0.7888499884044423,True,False,False,False
receipt_00574.png,52636.0,2,27,0.7993946991584919,False,False,False,False
receipt_00575.png,330000.0,0,17,0.9828189891927382,True,False,False,False
receipt_00576.png,23000.0,4,11,0.7403131181543524,False,False,True,False
receipt_00577.png,20000.0,0,16,0.9072359800338745,False,False,True,False
receipt_00578.png,34000.0,2,10,0.9630691230297088,False,False,True,True
receipt_00579.png,50000.0,1,11,0.7636056820100005,False,False,False,False
receipt_00580.png,22000.0,2,7,0.8758641609123775,False,False,True,False
receipt_00581.png,25000.0,0,15,0.8406814257303874,False,False,False,False
receipt_00582.png,56000.0,3,20,0.767269030958414,False,False,False,False
receipt_00583.png,,2,11,0.7261893166737123,False,False,False,False
receipt_00584.png,,3,46,0.9591014644374019,False,False,False,True
receipt_00585.png,34500.0,2,17,0.908147964407416,False,False,True,True
receipt_00586.png,103000.0,3,14,0.9554509946278164,False,False,True,True
receipt_00587.png,20000.0,0,16,0.861295061185956,False,False,False,False
receipt_00588.png,,3,25,0.5378140705823898,False,False,False,False
receipt_00589.png,426195.0,4,20,0.9074693195521831,False,True,False,False
receipt_00590.png,55000.0,3,9,0.8735788365205129,False,False,False,False
receipt_00591.png,30000.0,1,11,0.9277768324721943,False,False,True,True
receipt_00592.png,54500.0,1,14,0.8967814424208232,True,False,True,True
receipt_00593.png,50000.0,0,12,0.907198448975881,False,False,True,False
receipt_00594.png,13000.0,1,9,0.8811292929781808,False,False,True,True
receipt_00595.png,211365.0,6,32,0.8553639007732272,True,False,True,False
receipt_00596.png,6000.0,2,15,0.6565761248270671,False,False,True,True
receipt_00597.png,,1,19,0.6993081295176556,False,False,True,False
receipt_00598.png,23400.0,5,21,0.9013628732590449,False,False,True,True
receipt_00599.png,65500.0,4,12,0.9628066569566727,False,False,True,False
receipt_00600.png,50000.0,1,10,0.9642706632614135,False,False,True,False
receipt_00601.png,63910.0,6,28,0.9519680099827903,True,True,True,True
receipt_00602.png,20500.0,1,9,0.8823183013333215,False,False,True,True
receipt_00603.png,,7,26,0.8533963389121569,False,True,False,False
receipt_00604.png,34500.0,3,14,0.8986140021256038,False,False,False,False
receipt_00605.png,128000.0,3,10,0.9083281993865967,False,False,False,False
receipt_00606.png,126000.0,6,14,0.8988830617495945,True,False,True,True
receipt_00607.png,140999.0,2,20,0.8760743170976639,True,False,True,True
receipt_00608.png,75000.0,2,13,0.8945788786961482,False,False,False,False
receipt_00609.png,34000.0,0,18,0.8418060276243422,False,False,False,False
receipt_00610.png,135500.0,8,21,0.8941711698259626,True,False,False,False
receipt_00611.png,90800.0,2,12,0.8708603121340275,False,False,False,False
receipt_00612.png,33636.0,5,19,0.8682992968120073,False,False,True,True
receipt_00613.png,241000.0,9,28,0.8469174184969493,False,False,False,False
receipt_00614.png,201900.0,6,25,0.8998658359050751,False,True,False,False
receipt_00615.png,29999.0,1,16,0.8133632587268949,False,False,True,False
receipt_00616.png,56800.0,3,21,0.7093632114785058,False,False,False,False
receipt_00617.png,78000.0,2,20,0.9772204905748367,False,False,False,False
receipt_00618.png,41728.0,2,13,0.7845848901913717,True,False,False,True
receipt_00619.png,58000.0,3,16,0.8836781922727823,True,False,False,False
receipt_00620.png,6000.0,0,8,0.983812727034092,False,False,False,False
receipt_00621.png,80000.0,2,10,0.9672731816768646,False,False,False,True
receipt_00622.png,25500.0,3,16,0.9384643584489822,False,False,True,True
receipt_00623.png,363750.0,11,41,0.8427570098783912,True,False,False,False
receipt_00624.png,391545.0,4,24,0.9315028227865696,True,True,False,False
receipt_00625.png,28000.0,4,14,0.8696035476667541,False,False,False,False
receipt_00626.png,161000.0,0,21,0.7967810538553056,False,False,False,False
receipt_00627.png,,0,19,0.8780353681037301,False,True,True,False
receipt_00628.png,23000.0,1,9,0.8660542998048995,False,False,True,False
receipt_00629.png,,2,14,0.6147833583610398,False,False,True,False
receipt_00630.png,492500.0,7,24,0.7623564054568609,True,False,False,False
receipt_00631.png,58500.0,5,19,0.8558519670837804,False,False,False,True
receipt_00632.png,20000.0,1,12,0.9053747951984406,True,False,True,True
receipt_00633.png,,10,25,0.8130996286869049,False,False,False,True
receipt_00634.png,42000.0,2,11,0.872287861325524,False,False,False,False
receipt_00635.png,111000.0,7,22,0.9271033961664547,False,False,False,False
receipt_00636.png,50000.0,1,13,0.97447748367603,True,False,True,False
receipt_00637.png,40000.0,1,10,0.8299272894859314,False,False,True,False
receipt_00638.png,,2,14,0.802028660263334,True,False,True,True
receipt_00639.png,12000.0,1,10,0.9236415386199951,False,False,True,False
receipt_00640.png,14545.45,0,14,0.9215894384043557,True,False,False,True
receipt_00641.png,31500.0,5,18,0.9285248335864809,False,False,True,True
receipt_00642.png,90000.0,0,11,0.9824769605289806,False,False,False,False
receipt_00643.png,22000.0,1,13,0.8480795690646539,False,False,False,False
receipt_00644.png,5000.0,0,16,0.6589040402323008,False,False,False,False
receipt_00645.png,69000.0,0,17,0.9055616890682894,True,True,True,True
receipt_00646.png,83000.0,3,14,0.8133689856954983,False,False,False,False
receipt_00647.png,118000.0,2,24,0.6537882403160135,False,False,False,False
receipt_00648.png,,0,12,0.8855636070171992,False,False,False,False
receipt_00649.png,81818.0,4,22,0.8265224072066221,True,False,False,True
receipt_00650.png,24000.0,2,12,0.9532144566377004,False,False,True,False
receipt_00651.png,9090.0,2,12,0.8335010434190432,False,False,False,False
receipt_00652.png,20000.0,3,14,0.6880525776318142,False,False,False,False
receipt_00653.png,516780.0,8,25,0.9515487623214721,True,False,False,False
receipt_00654.png,56000.0,3,15,0.8480685611565908,False,False,False,False
receipt_00655.png,46000.0,3,16,0.9712256900966167,False,False,True,False
receipt_00656.png,,0,16,0.7673969119787216,False,False,False,False
receipt_00657.png,,0,12,0.919886626303196,True,False,False,False
receipt_00658.png,20000.0,1,13,0.8691098816119708,False,False,True,False
receipt_00659.png,293370.0,6,19,0.9104650851927305,True,False,False,False
receipt_00660.png,115500.0,4,30,0.8000375683108966,False,True,False,False
receipt_00661.png,100000.0,3,22,0.9320722222328186,True,False,False,False
receipt_00662.png,30000.0,2,10,0.8495709151029587,False,False,True,False
receipt_00663.png,17999.0,2,11,0.8507637503472242,False,False,False,False
receipt_00664.png,18000.0,4,27,0.8172439325738836,False,False,True,False
receipt_00665.png,770000.0,1,8,0.921108677983284,False,False,True,False
receipt_00666.png,178183.0,6,31,0.6983449348518925,True,False,False,False
receipt_00667.png,96363.0,4,24,0.9099541219572226,True,False,False,True
receipt_00668.png,86363.0,3,20,0.7652535818517208,False,False,False,False
receipt_00669.png,53200.0,1,8,0.9657172337174416,False,False,False,False
receipt_00670.png,,1,20,0.46920589730143547,False,False,False,False
receipt_00671.png,20000.0,4,13,0.8879921172673886,False,False,True,False
receipt_00672.png,20000.0,0,8,0.9279497563838959,False,True,True,True
receipt_00673.png,12000.0,1,10,0.9236415386199951,False,False,True,False
receipt_00674.png,1065000.0,12,51,0.7947370135316661,True,False,False,False
receipt_00675.png,45000.0,1,12,0.7623028916617235,False,False,True,True
receipt_00676.png,22000.0,0,10,0.9041083574295044,False,False,True,True
receipt_00677.png,21000.0,2,10,0.9585778117179871,False,False,True,True
receipt_00678.png,29000.0,2,9,0.7757823003662957,False,False,False,False
receipt_00679.png,27500.0,5,12,0.890729084610939,False,False,False,True
receipt_00680.png,1549460.0,9,34,0.7134180196067866,True,False,False,False
receipt_00681.png,408683.0,5,20,0.9066639229655266,True,False,False,False
receipt_00682.png,,1,15,0.5818432122468948,False,False,True,False
receipt_00683.png,102000.0,0,16,0.9760148823261261,False,False,True,True
receipt_00684.png,20000.0,6,16,0.9290643706917763,True,False,True,False
receipt_00685.png,35909.0,4,17,0.8954259911004234,False,False,True,False
receipt_00686.png,125895.0,0,25,0.9587105226516723,True,False,True,True
receipt_00687.png,2222.0,2,13,0.6347790085352384,False,False,False,True
receipt_00688.png,129000.0,8,25,0.8684960389137268,False,True,False,True
receipt_00689.png,24000.0,0,20,0.8860613882541657,False,False,False,True
receipt_00690.png,,0,18,0.9342204597261217,False,False,False,False
receipt_00691.png,52636.0,1,20,0.891080641746521,False,False,True,False
receipt_00692.png,17000.0,3,38,0.5464995074036875,True,True,False,False
receipt_00693.png,,0,18,0.920672552453147,False,False,False,False
receipt_00694.png,50000.0,2,16,0.8219396509230137,False,False,False,False
receipt_00695.png,20000.0,1,4,0.9531503766775131,False,False,True,False
receipt_00696.png,47727.0,1,23,0.9243491369745006,False,False,True,True
receipt_00697.png,44000.0,0,12,0.8773427704970042,False,False,True,False
receipt_00698.png,23000.0,1,10,0.8047221049666404,False,False,True,False
receipt_00699.png,85000.0,3,11,0.936635288325223,False,False,True,False
receipt_00700.png,65500.0,3,21,0.8698642466749463,False,False,True,True
receipt_00701.png,,4,54,0.8937735242976083,False,True,False,False
receipt_00702.png,76181.0,1,24,0.7175579257309437,False,False,False,False
receipt_00703.png,60000.0,1,10,0.9106651157140732,False,False,True,False
receipt_00704.png,97500.0,3,28,0.8490031984235559,False,True,True,False
receipt_00705.png,12000.0,2,15,0.8893051822980245,False,False,False,False
receipt_00706.png,,3,20,0.6229040894657374,False,False,True,False
receipt_00707.png,115000.0,3,15,0.8900534709294637,True,False,False,False
receipt_00708.png,164000.0,9,20,0.8563025668263435,True,False,False,False
receipt_00709.png,,13,53,0.8568674653487386,True,False,False,True
receipt_00710.png,31000.0,4,19,0.8746586481207296,False,False,True,True
receipt_00711.png,937000.0,9,47,0.784244790514733,True,False,False,False
receipt_00712.png,300000.0,1,9,0.7808312177658081,False,False,False,False
